1411,8215.450000,2
1412,8213.100000,1
1413,8210.733350,2
1414,8208.800000,1
1415,8207.200000,2
1416,8205.400000,1
1417,8204.650000,2
1418,8203.600000,1
1419,8201.716700,2
1420,8203.000000,1
1421,8201.750000,2
1422,8201.066700,2
1423,8202.266700,1
1424,8204.266650,2
1425,8204.366700,1
1426,8204.833300,2
1427,8207.933300,1
1428,8209.566650,2
1429,8211.000000,1
1430,8212.750000,2
1431,8211.466650,2
1432,8211.133300,1
1433,8210.866650,2
1434,8210.433300,1
1435,8208.516650,2
1436,8207.466700,1
1437,8206.383300,2
1438,8206.233300,1
1439,8205.016650,2
1440,8203.333350,2
1441,8201.766700,1
1442,8201.683350,2
1443,8201.133300,1
1444,8200.966650,2
1445,8201.000000,1
1446,8201.016650,2
1447,8200.600000,2
1448,8199.333300,1
1449,8200.350000,2
1450,8199.966700,1
1451,8200.366700,2
1452,8199.300000,1
1453,8199.650000,2
1454,8199.266650,2
1455,8199.333300,1
1456,8199.900000,2
1457,8201.100000,1
1458,8199.083350,2
1459,8197.866700,1
1460,8198.766650,2
1461,8200.100000,2
1462,8199.733300,1
1463,8198.166700,2
1464,8198.466700,1
1465,8199.466650,2
1466,8200.000000,2
1467,8199.233300,1
1468,8199.516700,2
1469,8198.600000,1
1470,8199.200000,2
1471,8199.033300,1
1472,8199.383350,2
1473,8199.216650,2
1474,8198.833300,1
1475,8198.800000,2
1476,8199.666700,1
1477,8200.200000,2
1478,8199.533350,2
1479,8198.933300,1
1480,8199.533350,2
1481,8199.900000,2
1482,8199.633300,1
1483,8199.533350,2
1484,8199.333300,1
1485,8199.133350,2
1486,8199.633350,2
1487,8199.700000,1
1488,8200.366650,2
1489,8199.033300,1
1490,8197.350000,2
1491,8198.233300,2
1492,8199.833300,1
1493,8199.066700,2
1494,8198.066650,2
1495,8198.433300,1
1496,8199.250000,2
1497,8200.366700,1
1498,8199.250000,2
1499,8197.583350,2
1500,8197.666700,1
1501,8198.633350,2
1502,8198.900000,2
1503,8199.633300,1
1504,8199.416650,2
1505,8199.500000,2
1506,8198.966700,1
1507,8199.950000,2
1508,8199.933300,1
1509,8199.916650,2
1510,8199.050000,2
1511,8199.000000,1
1512,8199.966700,2
1513,8200.300000,2
1514,8200.000000,1
1515,8199.950000,2
1516,8198.650000,2
1517,8198.900000,1
1518,8200.066700,2
1519,8199.516650,2
1520,8198.333300,1
1521,8199.000000,2
1522,8198.733350,2
1523,8199.500000,1
1524,8199.483300,2
1525,8197.933350,2
1526,8198.700000,1
1527,8199.683300,2
1528,8199.616700,2
1529,8196.900000,2
1530,8197.500000,1
1531,8198.266650,2
1532,8199.216650,2
1533,8199.233300,1
1534,8199.150000,2
1535,8198.433350,2
1536,8198.533300,1
1537,8199.466700,2
1538,8199.100000,2
1539,8198.800000,1
1540,8198.416650,2
1541,8199.233300,2
1542,8199.733350,2
1543,8199.866700,1
1544,8198.600000,2
1545,8198.866650,2
1546,8199.166700,1
1547,8198.533300,2
1548,8199.066650,2
1549,8198.966650,2
1550,8198.233300,1
1551,8197.816650,2
1552,8199.300000,2
1553,8198.283300,2
1554,8197.966700,1
1555,8198.600000,2
1556,8201.333350,2
1557,8203.866650,2
1558,8205.733300,1
1559,8208.100000,2
1560,8210.950000,2
1561,8214.600000,2
1562,8215.833300,1
1563,8218.100000,2
1564,8218.600000,2
1565,8218.250000,2
1566,8215.966700,1
1567,8215.366700,2
1568,8213.566700,2
1569,8210.233350,2
1570,8209.233300,1
1571,8207.466650,2
1572,8204.950000,2
1573,8203.800000,2
1574,8203.000000,2
1575,8202.533300,1
1576,8202.233300,2
1577,8202.516700,2
1578,8201.483350,2
1579,8200.883300,2
1580,8200.800000,1
1581,8200.700000,2
1582,8200.016650,2
1583,8199.083300,2
1584,8199.416650,2
1585,8199.333300,1
1586,8198.616650,2
1587,8199.300000,2
1588,8197.516650,2
1589,8198.250000,2
1590,8198.350000,2
1591,8197.800000,1
1592,8198.933350,2
1593,8198.616700,2
1594,8197.483300,2
1595,8199.600000,2
1596,8198.933350,2
1597,8198.733300,1
1598,8198.566650,2
1599,8199.033300,2
1600,8199.183350,2
1601,8198.200000,2
1602,8198.533350,2
1603,8198.050000,2
1604,8198.200000,2
1605,8197.733300,1
1606,8197.500000,2
1607,8197.683300,2
1608,8199.183350,2
1609,8199.300000,2
1610,8199.766650,2
1611,8197.616650,2
1612,8199.133350,2
1613,8200.100000,2
1614,8199.700000,2
1615,8199.700000,1
1616,8198.916650,2
1617,8198.683300,2
1618,8199.083350,2
1619,8199.283300,2
1620,8198.833300,2
1621,8198.266650,2
1622,8199.200000,2
1623,8198.250000,2
1624,8198.516650,2
1625,8198.650000,2
1626,8198.816650,2
1627,8198.450000,2
1628,8198.100000,2
1629,8197.283350,2
1630,8197.250000,2
1631,8198.333300,2
1632,8198.850000,2
1633,8197.283350,2
1634,8198.283300,2
1635,8198.883350,2
1636,8198.233350,2
1637,8198.100000,2
1638,8199.050000,2
1639,8199.533350,2
1640,8198.766700,2
1641,8197.783350,2
1642,8197.566650,2
1643,8198.883350,2
1644,8198.450000,2
1645,8197.883300,2
1646,8197.766700,2
1647,8198.700000,2
1648,8198.700000,2
1649,8197.583350,2
1650,8196.750000,2
1651,8198.900000,2
1652,8198.533350,2
1653,8198.366667,3
1654,8198.883350,2
1655,8199.650000,2
1656,8198.650000,2
1657,8198.450000,2
1658,8197.966650,2
1659,8198.550000,2
1660,8198.950000,2
1661,8197.911100,3
1662,8198.100000,2
1663,8198.683300,2
1664,8199.633350,2
1665,8198.416650,2
1666,8198.283300,2
1667,8199.350000,2
1668,8199.744433,3
1669,8199.400000,2
1670,8199.183350,2
1671,8199.883350,2
1672,8199.383300,2
1673,8197.977767,3
1674,8199.233300,2
1675,8199.600000,2
1676,8198.366650,2
1677,8198.488900,3
1678,8198.700000,2
1679,8199.183350,2
1680,8198.200000,2
1681,8199.266667,3
1682,8200.150000,2
1683,8199.750000,2
1684,8198.644433,3
1685,8199.000000,2
1686,8198.566700,2
1687,8197.516700,2
1688,8197.744467,3
1689,8198.550000,2
1690,8198.177800,3
1691,8196.500000,2
1692,8196.800000,2
1693,8198.588867,3
1694,8198.816700,2
1695,8198.733350,2
1696,8199.333333,3
1697,8199.683300,2
1698,8198.199967,3
1699,8197.850000,2
1700,8197.333350,2
1701,8197.977800,3
1702,8197.633350,2
1703,8198.233333,3
1704,8197.166650,2
1705,8196.933300,3
1706,8198.600000,2
1707,8198.244467,3
1708,8197.850000,2
1709,8198.511133,3
1710,8200.033300,2
1711,8199.144467,3
1712,8198.600000,3
1713,8199.900000,2
1714,8199.266667,3
1715,8198.400000,2
1716,8200.355533,3
1717,8201.377800,3
1718,8203.433350,2
1719,8206.111133,3
1720,8208.966667,3
1721,8211.216650,2
1722,8214.500033,3
1723,8218.677800,3
1724,8219.433300,2
1725,8219.855567,3
1726,8220.766667,3
1727,8218.755567,3
1728,8217.916650,2
1729,8214.888900,3
1730,8212.500000,3
1731,8208.766700,3
1732,8207.866667,3
1733,8206.344433,3
1734,8206.677767,3
1735,8207.533350,2
1736,8208.800000,3
1737,8211.544433,3
1738,8214.844433,3
1739,8215.500000,3
1740,8219.333333,3
1741,8221.188900,3
1742,8221.088900,3
1743,8220.888867,3
1744,8219.388900,3
1745,8215.700000,4
1746,8212.377767,3
1747,8210.311133,3
1748,8207.444467,3
1749,8206.411133,3
1750,8204.655567,3
1751,8204.175000,4
1752,8203.055533,3
1753,8202.200000,3
1754,8201.849975,4
1755,8200.922233,3
1756,8200.377800,3
1757,8200.808325,4
1758,8199.788900,3
1759,8200.283350,4
1760,8200.477800,3
1761,8201.000025,4
1762,8200.922233,3
1763,8200.733350,4
1764,8201.500025,4
1765,8200.777767,3
1766,8201.475000,4
1767,8200.758350,4
1768,8200.799975,4
1769,8200.233325,4
1770,8199.088867,3
1771,8198.933325,4
1772,8198.375000,4
1773,8198.626660,5
1774,8198.024975,4
1775,8199.241675,4
1776,8199.566650,4
1777,8199.866675,4
1778,8199.253360,5
1779,8199.258325,4
1780,8198.140000,5
1781,8199.266650,4
1782,8198.906660,5
1783,8198.300000,5
1784,8198.699980,5
1785,8197.466660,5
1786,8197.746660,5
1787,8197.380000,5
1788,8197.433340,5
1789,8197.933320,5
1790,8198.138883,6
1791,8198.044433,6
1792,8198.306680,5
1793,8198.050017,6
1794,8197.638086,7
1795,8197.194433,6
1796,8197.114271,7
1797,8197.883333,6
1798,8197.704175,8
1799,8198.042857,7
1800,8198.116650,8
1801,8198.591663,8
1802,8198.466667,9
1803,8198.219980,10
1804,8197.646670,10
1805,8197.863627,11
1806,8198.479492,13
1807,8197.808338,16
1808,8197.664905,19
1809,8197.765034,41
1810,8197.966656,9
